[LIVE_PACKET_TIMING] tag=live_backend frames=1260 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.994 median_ms=color_ms=2.25,inference_ms=10.26,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.15,total_packet_ms=14.66 p95_ms=color_ms=3.82,inference_ms=13.12,postprocess_ms=0.72,stack_ms=2.62,sync_wait_ms=7.26,total_packet_ms=18.05 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1290 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=6.04 median_ms=color_ms=2.27,inference_ms=10.23,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.20,total_packet_ms=14.76 p95_ms=color_ms=3.87,inference_ms=13.22,postprocess_ms=0.72,stack_ms=2.62,sync_wait_ms=7.32,total_packet_ms=18.42 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1320 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=6.321 median_ms=color_ms=2.28,inference_ms=10.25,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.29,total_packet_ms=14.86 p95_ms=color_ms=4.14,inference_ms=13.38,postprocess_ms=0.72,stack_ms=2.62,sync_wait_ms=7.32,total_packet_ms=18.46 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1350 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=21.113 median_ms=color_ms=2.33,inference_ms=10.24,postprocess_ms=0.41,stack_ms=1.46,sync_wait_ms=4.35,total_packet_ms=14.97 p95_ms=color_ms=4.18,inference_ms=13.72,postprocess_ms=0.68,stack_ms=3.03,sync_wait_ms=7.34,total_packet_ms=18.88 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1380 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.33,inference_ms=10.22,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.34,total_packet_ms=14.90 p95_ms=color_ms=4.19,inference_ms=13.70,postprocess_ms=0.72,stack_ms=2.81,sync_wait_ms=7.15,total_packet_ms=18.46 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1410 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=22.043 median_ms=color_ms=2.36,inference_ms=10.17,postprocess_ms=0.42,stack_ms=1.44,sync_wait_ms=4.40,total_packet_ms=14.89 p95_ms=color_ms=4.18,inference_ms=13.70,postprocess_ms=1.05,stack_ms=2.87,sync_wait_ms=7.25,total_packet_ms=18.45 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1440 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.995 median_ms=color_ms=2.35,inference_ms=10.06,postprocess_ms=0.41,stack_ms=1.42,sync_wait_ms=4.35,total_packet_ms=14.79 p95_ms=color_ms=3.90,inference_ms=13.70,postprocess_ms=0.80,stack_ms=2.69,sync_wait_ms=7.25,total_packet_ms=18.45 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1470 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=21.919 median_ms=color_ms=2.36,inference_ms=10.11,postprocess_ms=0.41,stack_ms=1.43,sync_wait_ms=4.37,total_packet_ms=14.80 p95_ms=color_ms=3.87,inference_ms=13.70,postprocess_ms=1.05,stack_ms=2.88,sync_wait_ms=7.37,total_packet_ms=18.31 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1500 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.007 median_ms=color_ms=2.37,inference_ms=10.09,postprocess_ms=0.41,stack_ms=1.43,sync_wait_ms=4.33,total_packet_ms=14.77 p95_ms=color_ms=3.87,inference_ms=12.99,postprocess_ms=1.27,stack_ms=3.30,sync_wait_ms=7.34,total_packet_ms=18.18 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1530 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.37,inference_ms=10.04,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.29,total_packet_ms=14.57 p95_ms=color_ms=3.87,inference_ms=13.51,postprocess_ms=1.27,stack_ms=2.96,sync_wait_ms=7.37,total_packet_ms=18.18 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1560 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.994 median_ms=color_ms=2.40,inference_ms=10.02,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.30,total_packet_ms=14.78 p95_ms=color_ms=3.88,inference_ms=13.32,postprocess_ms=1.39,stack_ms=2.86,sync_wait_ms=7.41,total_packet_ms=18.26 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1590 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.995 median_ms=color_ms=2.40,inference_ms=9.96,postprocess_ms=0.41,stack_ms=1.45,sync_wait_ms=4.23,total_packet_ms=14.66 p95_ms=color_ms=3.87,inference_ms=12.99,postprocess_ms=1.56,stack_ms=2.86,sync_wait_ms=7.59,total_packet_ms=18.26 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1620 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=5.017 median_ms=color_ms=2.38,inference_ms=10.05,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.18,total_packet_ms=14.57 p95_ms=color_ms=3.82,inference_ms=13.32,postprocess_ms=1.16,stack_ms=3.04,sync_wait_ms=7.41,total_packet_ms=18.64 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1650 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=0.997 median_ms=color_ms=2.37,inference_ms=10.05,postprocess_ms=0.41,stack_ms=1.44,sync_wait_ms=4.15,total_packet_ms=14.49 p95_ms=color_ms=3.82,inference_ms=13.18,postprocess_ms=1.16,stack_ms=2.60,sync_wait_ms=7.05,total_packet_ms=18.66 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1680 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=19.832 median_ms=color_ms=2.36,inference_ms=10.05,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.11,total_packet_ms=14.48 p95_ms=color_ms=3.91,inference_ms=13.21,postprocess_ms=0.81,stack_ms=2.35,sync_wait_ms=7.05,total_packet_ms=18.86 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1710 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.027 median_ms=color_ms=2.33,inference_ms=10.02,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.10,total_packet_ms=14.43 p95_ms=color_ms=3.88,inference_ms=13.18,postprocess_ms=0.77,stack_ms=2.22,sync_wait_ms=7.01,total_packet_ms=18.49 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1740 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.05 median_ms=color_ms=2.32,inference_ms=10.02,postprocess_ms=0.39,stack_ms=1.42,sync_wait_ms=4.09,total_packet_ms=14.40 p95_ms=color_ms=3.91,inference_ms=13.13,postprocess_ms=0.77,stack_ms=2.23,sync_wait_ms=7.04,total_packet_ms=18.49 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1770 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.99 median_ms=color_ms=2.28,inference_ms=10.06,postprocess_ms=0.39,stack_ms=1.42,sync_wait_ms=4.02,total_packet_ms=14.34 p95_ms=color_ms=3.82,inference_ms=12.96,postprocess_ms=0.69,stack_ms=2.22,sync_wait_ms=7.04,total_packet_ms=18.28 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1800 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=22.32 median_ms=color_ms=2.26,inference_ms=10.15,postprocess_ms=0.39,stack_ms=1.41,sync_wait_ms=4.05,total_packet_ms=14.43 p95_ms=color_ms=3.58,inference_ms=12.91,postprocess_ms=0.67,stack_ms=2.20,sync_wait_ms=7.15,total_packet_ms=18.02 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1830 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=1.096 median_ms=color_ms=2.26,inference_ms=10.11,postprocess_ms=0.39,stack_ms=1.42,sync_wait_ms=4.11,total_packet_ms=14.42 p95_ms=color_ms=3.63,inference_ms=12.79,postprocess_ms=0.67,stack_ms=2.22,sync_wait_ms=7.28,total_packet_ms=17.95 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1860 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=4.142 median_ms=color_ms=2.25,inference_ms=10.14,postprocess_ms=0.39,stack_ms=1.41,sync_wait_ms=4.10,total_packet_ms=14.51 p95_ms=color_ms=3.63,inference_ms=12.65,postprocess_ms=0.67,stack_ms=2.28,sync_wait_ms=7.41,total_packet_ms=17.51 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1890 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=4.032 median_ms=color_ms=2.25,inference_ms=10.13,postprocess_ms=0.39,stack_ms=1.41,sync_wait_ms=4.20,total_packet_ms=14.51 p95_ms=color_ms=3.71,inference_ms=12.65,postprocess_ms=0.80,stack_ms=2.53,sync_wait_ms=7.41,total_packet_ms=18.01 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1920 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.456 median_ms=color_ms=2.27,inference_ms=10.15,postprocess_ms=0.39,stack_ms=1.43,sync_wait_ms=4.22,total_packet_ms=14.60 p95_ms=color_ms=3.70,inference_ms=12.65,postprocess_ms=0.80,stack_ms=2.41,sync_wait_ms=7.41,total_packet_ms=17.95 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1950 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.257 median_ms=color_ms=2.29,inference_ms=10.13,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.20,total_packet_ms=14.58 p95_ms=color_ms=3.71,inference_ms=12.67,postprocess_ms=0.80,stack_ms=2.54,sync_wait_ms=7.19,total_packet_ms=18.11 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=1980 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.27,inference_ms=10.11,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.22,total_packet_ms=14.54 p95_ms=color_ms=3.63,inference_ms=12.72,postprocess_ms=0.68,stack_ms=2.41,sync_wait_ms=7.10,total_packet_ms=18.03 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2010 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=4.988 median_ms=color_ms=2.30,inference_ms=10.13,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.22,total_packet_ms=14.71 p95_ms=color_ms=3.63,inference_ms=12.71,postprocess_ms=0.82,stack_ms=2.72,sync_wait_ms=7.06,total_packet_ms=18.11 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2040 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.31,inference_ms=10.14,postprocess_ms=0.41,stack_ms=1.43,sync_wait_ms=4.22,total_packet_ms=14.68 p95_ms=color_ms=3.54,inference_ms=12.71,postprocess_ms=0.82,stack_ms=2.73,sync_wait_ms=7.01,total_packet_ms=18.11 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2070 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.669 median_ms=color_ms=2.32,inference_ms=10.14,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.24,total_packet_ms=14.83 p95_ms=color_ms=3.52,inference_ms=12.87,postprocess_ms=0.87,stack_ms=2.99,sync_wait_ms=7.10,total_packet_ms=18.25 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2100 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.409 median_ms=color_ms=2.34,inference_ms=10.14,postprocess_ms=0.41,stack_ms=1.45,sync_wait_ms=4.23,total_packet_ms=14.83 p95_ms=color_ms=3.54,inference_ms=12.87,postprocess_ms=0.72,stack_ms=2.63,sync_wait_ms=7.20,total_packet_ms=18.34 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2130 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.268 median_ms=color_ms=2.36,inference_ms=10.23,postprocess_ms=0.41,stack_ms=1.43,sync_wait_ms=4.17,total_packet_ms=14.93 p95_ms=color_ms=3.52,inference_ms=12.79,postprocess_ms=0.68,stack_ms=2.73,sync_wait_ms=7.20,total_packet_ms=18.25 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2160 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.49 median_ms=color_ms=2.37,inference_ms=10.31,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.16,total_packet_ms=14.95 p95_ms=color_ms=3.50,inference_ms=12.79,postprocess_ms=0.69,stack_ms=3.16,sync_wait_ms=7.29,total_packet_ms=18.10 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2190 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.34,inference_ms=10.16,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.16,total_packet_ms=14.88 p95_ms=color_ms=3.49,inference_ms=12.88,postprocess_ms=0.68,stack_ms=3.24,sync_wait_ms=7.29,total_packet_ms=18.24 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2220 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.313 median_ms=color_ms=2.34,inference_ms=10.21,postprocess_ms=0.39,stack_ms=1.43,sync_wait_ms=4.16,total_packet_ms=14.93 p95_ms=color_ms=3.50,inference_ms=12.79,postprocess_ms=0.68,stack_ms=3.43,sync_wait_ms=7.29,total_packet_ms=18.24 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2250 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.178 median_ms=color_ms=2.33,inference_ms=10.12,postprocess_ms=0.39,stack_ms=1.44,sync_wait_ms=4.16,total_packet_ms=14.85 p95_ms=color_ms=3.41,inference_ms=13.03,postprocess_ms=0.69,stack_ms=3.24,sync_wait_ms=7.20,total_packet_ms=18.09 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2280 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.545 median_ms=color_ms=2.33,inference_ms=10.26,postprocess_ms=0.39,stack_ms=1.42,sync_wait_ms=4.15,total_packet_ms=14.74 p95_ms=color_ms=3.47,inference_ms=12.80,postprocess_ms=0.70,stack_ms=2.64,sync_wait_ms=7.05,total_packet_ms=18.01 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2310 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.29,inference_ms=10.12,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.17,total_packet_ms=14.57 p95_ms=color_ms=3.47,inference_ms=12.76,postprocess_ms=0.70,stack_ms=2.59,sync_wait_ms=7.04,total_packet_ms=18.01 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2340 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.993 median_ms=color_ms=2.29,inference_ms=10.06,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.24,total_packet_ms=14.43 p95_ms=color_ms=3.56,inference_ms=12.65,postprocess_ms=0.68,stack_ms=2.61,sync_wait_ms=7.05,total_packet_ms=17.96 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2370 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.992 median_ms=color_ms=2.28,inference_ms=10.10,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.24,total_packet_ms=14.56 p95_ms=color_ms=3.73,inference_ms=12.71,postprocess_ms=0.73,stack_ms=2.57,sync_wait_ms=7.27,total_packet_ms=17.96 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2400 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=0.0 median_ms=color_ms=2.29,inference_ms=10.06,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.28,total_packet_ms=14.50 p95_ms=color_ms=3.79,inference_ms=12.71,postprocess_ms=0.73,stack_ms=2.26,sync_wait_ms=7.42,total_packet_ms=17.88 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2430 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=2.289 median_ms=color_ms=2.27,inference_ms=10.12,postprocess_ms=0.40,stack_ms=1.43,sync_wait_ms=4.27,total_packet_ms=14.40 p95_ms=color_ms=3.79,inference_ms=12.81,postprocess_ms=0.73,stack_ms=2.14,sync_wait_ms=7.42,total_packet_ms=17.96 drops=0
[LIVE_PACKET_TIMING] tag=live_backend frames=2460 window=200 role=LEFT,CENTER_L,CENTER_R,RIGHT resolution=1920x1080 color_backend=native_cuda_npp inference_backend=tensorrt batch=4 yolo_imgsz=640 fast_path_enabled=True packet_roles_count=4 zero_copy_to_inference=True gpu_roundtrip=False fallback_used=false color_output_location=cuda inference_input_location=cuda ts_spread_ms=3.242 median_ms=color_ms=2.27,inference_ms=10.04,postprocess_ms=0.40,stack_ms=1.44,sync_wait_ms=4.19,total_packet_ms=14.37 p95_ms=color_ms=3.82,inference_ms=12.74,postprocess_ms=0.76,stack_ms=2.26,sync_wait_ms=7.40,total_packet_ms=17.69 drops=0
